GameID,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,LeagueIndex
6961,26,10,600,90.7878,0.001437268,8.45E-05,0,0.002092492,16.9796,80.1212,7.6364,12,0.0013527,6,4
6963,22,4,150,119.2752,0.001590193,0.000203871,3,0.004186148,32.9251,52.8052,4.9805,23,0.0010465,6,2
6964,17,24,2500,263.3832,0.015503724,0.000803606,6,0.006654253,18.1534,31.1105,4.9175,33,0.0014602,8,6
6965,20,20,1000,110.3352,0.001250527,0.000241066,1,0.003118785,43.1262,64,6.3333,26,0.002486,6,4
6966,17,20,300,129.3198,0.005077059,0.000200674,5,0.0026489,40.2137,67.303,7.5076,15,0.00084283,5,3
6967,32,10,800,66.1974,0.002787924,0.000310849,5,0.001923376,31.5736,88.6869,5.2626,31,0.00077712,8,5
6969,17,8,130,73.1736,0.002731707,0.000195122,6,0.002853659,44.1379,88.6154,4.0513,7,0.0010976,4,4
6970,22,24,700,99.9234,0.001469443,7.08E-05,2,0.002629063,53.2162,85.67,6.936,24,0.00096488,8,3
6973,23,20,730,215.01,0.013028515,0.0006369,3,0.003709663,25.2085,48.0602,8.0301,27,0.0013967,7,4
6974,21,10,250,69.3678,0.001041059,0.000281086,0,0.002790039,52.839,69.6716,4.3918,22,0.00074956,6,3
6976,22,4,730,113.9184,0.002899518,0.000213829,8,0.003515344,28.3415,69.8102,5.1971,28,0.00062438,7,4
6978,19,8,100,54.0606,2.85E-05,2.85E-05,1,0.002933136,93.6078,83.068,3.1553,14,0.00054106,5,2
6979,22,28,1400,113.868,0.003547314,0.000146785,3,0.002519816,40.8235,55.1456,7.4563,8,0.0011498,3,6
6980,20,6,125,275.7342,0.013411255,0.000831169,6,0.006891775,12.3723,28.8191,5.799,30,0.0011602,8,6
6981,17,14,650,165.7386,0.010702318,0.000330391,5,0.004778874,27.198,44.2173,4.442,25,0.001062,6,6
6982,27,4,50,111.921,0.003515871,0.000373193,4,0.003123036,31.4937,61.6101,5.5975,11,0.0012374,7,4
6988,28,6,300,94.0068,0.001497093,0.000530523,4,0.003888081,28.0749,59.7907,4.2505,35,0.00061773,8,3
6989,21,4,700,96.6684,0.002758905,0.000422181,8,0.003509995,27.4342,60.179,4.5888,49,0.00096709,11,5
6993,22,10,650,162.1908,0.009029711,0.000572104,7,0.003937984,28.9029,56.0872,5.5254,27,0.0017449,7,6
6994,21,36,1200,195.8916,0.01160566,0.000559526,8,0.003645946,35.0868,56.6832,7.7351,31,0.0012364,10,6
6995,23,14,600,138.2484,0.004840561,0.000523978,4,0.004291631,33.4461,48.2907,4.9302,27,0.00093568,9,6
6996,20,28,700,298.5594,0.03265575,0.000646998,7,0.003458498,30.1297,57.4694,6.7823,22,0.0016469,6,6
6997,22,20,900,229.3428,0.024737877,0.000491481,2,0.003658803,33.4135,64.9254,5.0672,16,0.00098296,6,5
6998,25,4,300,104.6796,0.001900338,0.000377051,5,0.003680019,32.7243,55.7705,4.8811,17,0.0011312,7,4
7006,26,8,350,113.5236,0.002950196,0.000291138,8,0.003639222,25.369,56.3413,5.1787,28,0.00065991,6,5
7009,24,8,200,104.1456,0.002658872,0.000301716,5,0.002988874,40.4684,78.3091,5.8328,24,0.00064115,8,5
7011,20,20,1440,190.5402,0.012626514,0.001144848,4,0.003326697,23.56,50.7232,7.0873,25,0.00073005,6,6
7013,26,2,200,110.8644,0.002948931,0.000407646,7,0.003885651,47.7673,62.9464,4.8036,34,0.0014745,9,4
7014,17,42,1500,181.5948,0.006790647,0.000337603,6,0.006327649,25.4046,31.0061,4.1311,23,0.00073308,7,6
7015,21,24,1200,160.1394,0.009313638,0.000750919,7,0.004382229,29.8051,46.5473,4.9284,35,0.00088541,8,6
7017,20,8,350,100.0902,0.002653576,0.000563885,6,0.002802839,43,67.787,5.8166,19,0.00081266,6,4
7018,38,8,100,29.8188,0.000716782,0.000111997,3,0.001724756,67.1053,129.5065,3.026,10,0.00044799,6,3
7022,19,24,800,113.4858,0.001652854,0.000240556,4,0.003049632,35.0408,71.6234,7.4707,30,0.0012726,8,6
7023,20,10,1500,145.995,0.007869001,0.000349277,4,0.005198061,32.2698,47.1462,3.7391,16,0.0010478,5,6
7026,19,12,300,136.116,0.003263466,0.000514742,2,0.003551721,31.0233,54.0406,6.5362,17,0.00094713,7,3
7028,19,10,800,200.268,0.01171875,0.000521285,5,0.003500054,19.3643,48.3946,8.1915,25,0.00098164,10,6
7032,19,12,500,64.773,0.00169929,0.000306639,6,0.003270813,43.2784,79.9219,3.4336,25,0.00052384,6,3
7033,16,42,550,119.7708,0.004081194,0.000509253,5,0.003579114,41.8313,54.6212,5.3707,33,0.00068857,9,5
7038,18,10,800,90.6954,0.000304825,0.000130639,1,0.003091796,26.7547,68.8451,5.4789,15,0.00068223,7,4
7043,23,20,1000,59.1084,0.000771799,0.000448904,3,0.00250441,67.7855,90.1132,4.3082,30,0.00047253,9,3
7048,27,8,500,92.5044,0.00248139,0.000145964,5,0.002280689,47.6452,63.936,6.408,12,0.0012954,6,3
7049,25,16,800,51.6324,0,1.91E-05,1,0.00248357,39.2868,94.9846,3.9769,13,0.00049671,6,2
7059,31,8,600,96.372,0.000373635,0.000170986,3,0.004255643,31.9881,53.4762,4.1875,42,0.00037364,8,4
7061,21,24,700,75.276,0.001120359,0.000286758,5,0.003414426,36.9706,63.2891,4.0527,35,0.00052017,9,4
7066,21,10,400,120.7776,0.004291533,0.000390966,2,0.00321865,35.7507,64.1695,6.0424,28,0.00060009,8,4
7068,21,28,1400,208.032,0.004205937,0.000121113,2,0.003688452,17.485,39.0687,9.4955,24,0.0013212,6,5
7072,20,24,1400,239.3442,0.026097223,0.000325706,4,0.002707434,44.303,56,6.9398,17,0.0013435,5,6
7073,22,12,500,143.2086,0.00563934,0.000596159,5,0.003931426,28.3457,56.4918,5.3893,18,0.00090229,7,5
7074,25,20,1200,86.118,0.001288056,0.000302498,4,0.002712724,61.2563,75.0647,5.5468,24,0.00046838,7,5
7077,21,8,400,115.8672,0.00270668,0.000394177,5,0.003784096,34.5226,51.75,5.0174,24,0.0011168,5,5
7079,30,4,20,41.2764,0.000909327,0.000292284,0,0.002682515,95.4466,99.3705,2.5981,25,0.00046765,7,2
7082,25,42,2500,216.1602,0.014313656,0.000355619,0,0.00151138,26.96,54.2745,17.7059,10,0.00053343,3,5
7086,18,10,65,71.5944,0.000630949,0.000180271,2,0.002758148,40.2895,89.4118,4.7451,14,0.0010636,7,2
7090,25,8,500,81.5616,0.004031403,0.000530448,4,0.00344791,34.2016,69.7231,3.3385,17,0.00076915,6,3
7091,21,18,334,163.7748,0.006196952,0.000168789,3,0.003665124,24.9801,42.7632,6.5197,10,0.00072338,5,5
7093,24,6,90,88.9284,0.001949633,0.000399437,5,0.002995777,35.7452,68.9905,5.4381,30,0.0017214,8,5
7095,26,10,800,83.7474,0.002796857,0.000533354,6,0.002627745,43.3831,79.6634,5.1287,18,0.0010147,7,5
7096,27,2,200,120.6918,0.003070108,0.000336032,8,0.003872002,39.0909,56.9546,5.2465,31,0.0010616,8,4
7098,19,6,150,103.0386,0.004975124,0.000552792,10,0.003781597,47.7867,55.3488,3.8439,18,0.00070355,5,3
7103,21,16,730,134.091,0.003698043,0.000468419,9,0.004215769,38.3812,44.117,5.117,25,0.00071495,7,6
7107,20,10,700,153.564,0.003980007,0.000388745,5,0.004442799,33.9916,50.4667,5.5375,19,0.0020363,6,6
7110,28,6,250,138.1668,0.0055364,0.000728708,8,0.003936798,36.9593,51.7652,6.2957,32,0.0016351,8,5
7116,18,24,400,102.5802,0.002449557,0.000653215,2,0.002739875,35.0667,64.6093,6.0993,17,0.00061693,5,5
7119,20,42,1000,163.6314,0.008609039,0.000527084,5,0.005838469,29.7169,42.1019,3.8449,22,0.00095956,5,6
7120,22,24,700,192.1332,0.00808676,0.000501505,3,0.004497869,20,45.2125,6.2892,24,0.0015672,8,6
7124,18,42,550,97.5108,0.002697888,0.000292695,5,0.003983202,33.9487,54.4153,3.9968,28,0.00089081,5,4
7127,24,36,2000,129.5514,0.003963707,0.000472239,8,0.004853993,26.4153,46.3413,4.2855,36,0.0011458,12,6
7128,18,2,500,140.94,0.002795762,0.000420415,5,0.002606575,24.1951,54.1613,9.0806,10,0.0011351,5,5
7129,20,24,755,169.7904,0.009549915,0.000357904,6,0.004146444,27.0042,55.6547,5.5158,23,0.0010213,10,6
7134,22,12,700,129.3648,0.002826735,0.000385872,6,0.004450985,36.0566,51.4839,4.9052,28,0.0012653,9,5
7142,28,20,800,162.5916,0.003022933,0.000799166,7,0.001494093,35.4286,89.9535,18.5581,9,0.00090341,4,5
7149,18,4,300,141.7302,0.001969046,0.000509474,2,0.004688533,21.2941,41.4038,5.2717,47,0.00058521,10,6
7156,24,14,750,109.6536,0.000835028,0.00019363,3,0.005893601,20.5432,41.2567,3.4045,26,0.00079872,6,6
7160,27,24,1000,226.7634,0.014051909,0.000309969,6,0.003368325,12.2963,53.7914,8.4356,16,0.0006406,3,5
7163,24,2,100,42.7758,0.000465549,0.000148129,3,0.002454715,67.7913,103.1034,3.069,20,0.0003809,2,3
7166,27,6,300,59.064,0.001059923,0.00024203,4,0.003346687,67.26,67.8005,3,34,0.00061759,6,4
7168,21,56,1500,89.8128,0.001521584,0.00031095,5,0.003814325,50.8683,56.513,4.0576,56,0.00033583,9,6
7169,21,24,750,83.0268,0.001522762,0.000158209,5,0.004588063,43.5508,62.2328,3.0776,40,0.00073172,6,6
7170,25,6,250,78.993,0.001680077,0.000331391,10,0.003683837,43.8491,72.477,3.5983,32,0.00060113,9,3
7171,24,8,100,69.8718,0.000968513,0.000164853,5,0.003441312,35.3754,72.6108,3.5359,19,0.00077275,6,4
7174,32,4,200,51.0426,0.000251699,0.00012585,3,0.001667506,34.9231,77.8113,5.566,9,0.00078656,4,1
7182,25,4,200,31.569,0.000875216,9.59E-05,5,0.001306829,74.037,123.2294,4.055,19,0.00046758,6,1
7188,25,36,2000,159.5184,0.006549372,0.000477962,6,0.004069137,33.6306,55.4794,6,23,0.0018602,7,5
7193,23,28,1500,141.1818,0.002802339,0.000301976,4,0.004203508,43.7003,48.5057,5.7414,35,0.0013287,8,5
7196,22,4,730,158.1996,0.00425574,0.000714788,5,0.003694906,16.7284,50.5,6.9435,26,0.00091273,7,5
7200,23,12,300,113.0196,0.001395226,0.000254603,7,0.003085791,35.5099,63.3663,6.3465,31,0.0010693,7,3
7204,18,20,600,126.8016,0.005237846,0.000309509,6,0.003749821,36.0255,55.581,5.0476,21,0.0011666,7,4
7205,26,12,500,130.986,0.001220284,0.000112989,4,0.003389677,22.604,43.76,6.76,15,0.0010847,4,6
7206,22,10,700,87.273,0.002894468,0.000354877,1,0.00265049,34.6387,84.251,5.2971,26,0.0016413,8,4
7208,26,20,600,66.0696,0.001490313,0.000465723,5,0.002608048,23.5683,79.4857,4.3214,14,0.00087556,4,4
7210,19,24,300,140.0904,0.000958882,7.22E-05,4,0.003845837,42.8387,48.9223,6.5871,25,0.0011857,8,4
7212,20,6,300,271.4262,0.019044794,0.000430139,7,0.004761199,16.4125,33.5327,6.7788,23,0.00086028,9,6
7217,25,10,600,98.2818,0.002383707,0.000548552,5,0.004168994,35.5588,52.6794,3.8971,39,0.00077795,8,4
7221,23,24,1500,162.804,0.009048903,0.000336927,5,0.003248941,23.9104,54.9926,6.6,11,0.001083,3,6
7225,23,12,400,80.922,0.001900964,0.000270462,10,0.002364614,61.4951,89.5686,6.3562,27,0.0008423,9,4
7227,26,8,500,79.0356,0.001024824,0.000246717,8,0.002505124,35.7414,78.4848,5.6212,26,0.00074964,6,5
7228,22,8,1000,97.6944,0.003016738,0.000403159,6,0.00468498,29.5476,53.9585,3.4214,21,0.0013068,7,5
7229,16,56,400,117.714,0.001984664,0.000315742,4,0.002999549,38.1818,70.4962,6.609,13,0.00106,5,5
7231,27,6,200,62.6874,0.000784024,0.000192308,5,0.003786982,34.4314,64.8594,2.957,19,0.00085799,7,4
7232,22,6,730,77.775,0.003048351,0.000581477,3,0.003594587,42.4236,69.1373,3.2059,21,0.00072244,6,4
7233,21,8,600,111.708,0.005735002,0.000594112,3,0.004219409,44.4611,55.1609,3.6753,18,0.0010912,7,5
7234,26,14,300,100.0356,0.003014302,0.000532359,3,0.002978332,53.2785,65.6715,5.4179,25,0.00094961,6,2
7236,23,8,200,89.6808,0.001752297,0.000170126,4,0.001735284,46.6931,93.7647,8.7843,13,0.0015822,5,3
7239,20,20,750,147.8538,0.005851205,0.000459392,9,0.003759762,37.9839,49.8585,5.8939,55,0.0016744,10,6
7242,17,24,800,186.105,0.009935384,0.001143641,6,0.003888381,12.059,42.2647,6.4301,15,0.00084344,5,6
7245,29,4,100,53.6172,0.00084446,6.95E-05,3,0.00343745,64.3826,80.2543,2.7543,25,0.00072524,4,2
7253,20,10,500,93.8982,0.002022519,0.000385738,3,0.00336739,41.3416,60.9907,4.7245,26,0.0017515,10,4
7255,17,36,200,96.0708,0.004526046,0.000128096,3,0.0035269,94.1456,64.3874,4.1913,30,0.00076003,8,2
7257,21,16,500,182.205,0.02005437,0.000490218,5,0.003230982,38.5052,58.8414,4.5759,21,0.00090245,7,4
7258,23,56,2400,171.7614,0.006925672,0.000657226,8,0.005065599,23.7598,37.6891,5.6487,34,0.00053322,9,7
7259,20,48,2000,91.3914,0.000501791,0.000114332,4,0.003899998,41.5269,52.7687,4.3355,40,0.00074316,8,5
7260,21,20,500,134.7708,0.003135836,0.000588638,3,0.004441543,35.256,48.5398,4.7711,28,0.0012094,6,4
7266,18,24,800,160.3662,0.004810143,0.000445974,5,0.005017202,32.586,42.019,5.0444,28,0.0017839,6,6
7267,16,24,1024,142.767,0.005962011,0.000569237,5,0.00401462,34.412,52.9403,5.3172,22,0.0011684,7,2
7271,21,28,1460,153.8316,0.005651677,0.000612095,4,0.003101281,26.4371,54.6579,7.5,21,0.00048968,3,5
7274,23,10,300,97.0914,0.002703479,0.000666075,4,0.003735242,55.2,61.1049,4.2308,23,0.00070526,6,3
7281,16,14,700,154.7772,0.002782018,0.000311345,5,0.004147919,20.932,48.8426,6.3559,27,0.0017877,10,5
7282,23,20,900,90.8352,0.003680386,0.000407192,5,0.003132243,41.0251,65.28,4.62,19,0.0005638,5,4
7285,24,10,800,130.5954,0.003429032,0.000180475,4,0.004178698,24.2267,48.5581,5,21,0.0019297,7,5
7287,26,36,1100,157.7322,0.00638783,0.000445118,6,0.005692822,28.3187,40.4829,4.0384,38,0.0014369,10,6
7290,24,6,500,112.7994,0.003599131,0.000387837,5,0.004219671,34.2435,51.25,4.1544,24,0.00082222,5,5
7291,21,20,200,68.9058,0.000386507,0.000193254,0,0.003759663,36.939,62.5234,3.3832,15,0.00096627,6,4
7298,36,4,300,104.289,0.000809396,0.000154991,1,0.002996487,30.1965,64.5287,6.3966,17,0.00060274,4,3
7302,23,12,600,110.706,0.003978912,0.000373023,5,0.003133393,43.904,66.3492,5.4365,19,0.00096986,5,3
7304,18,10,600,134.835,0.003140214,0.000608569,6,0.002677702,34.7156,55.2364,8.4091,16,0.0015336,5,6
7305,27,8,600,144.5856,0.005664286,0.000595081,7,0.004749625,28.5209,50.7471,4.6334,24,0.0028321,9,6
7309,17,10,700,290.1222,0.016597186,0.000686121,5,0.006939378,17.9348,27.5645,5.5257,29,0.0013809,10,6
7313,23,2,150,133.3014,0.001923406,0.000341939,2,0.0036331,23.1181,49.051,6.0275,21,0.00095458,6,4
7316,26,42,750,180.36,0.013093678,0.000395409,7,0.004801392,21.3113,48.3671,4.4118,28,0.00075693,6,6
7320,18,10,1000,133.4052,0.003554008,0.000304859,2,0.004035364,38.1594,51.9284,5.5189,36,0.00082633,9,4
7325,20,28,1460,126.015,0.002630067,0.000502807,5,0.003563851,33.6894,48.6202,6.0744,46,0.00054148,8,5
7328,24,42,730,164.9838,0.006973227,0.000560099,4,0.003402599,24.3636,51.4568,7.4198,30,0.0034166,7,5
7332,22,12,360,97.3206,0.003564843,0.00051219,6,0.004384348,42.0328,54.8411,3.4182,28,0.0012497,9,5
7333,22,10,500,73.4838,0.003389016,0.000293537,7,0.0035091,54.7023,73.3536,3.0418,17,0.00070716,7,3
7334,19,28,240,102.4092,0.002684652,0.000458355,5,0.00318666,35.0897,48.0822,5.2808,19,0.00091671,6,4
7339,20,20,1100,88.8582,0.001155229,0.000299504,6,0.003859319,35.2622,54.6962,4.1818,30,0.00061612,9,6
7341,22,10,600,236.265,0.018809956,0.000570392,3,0.005444646,38.969,40.1905,4.5214,34,0.0017241,7,5
7347,21,42,1400,144.5412,0.009581157,0.000427627,5,0.004022006,34.2248,58.0575,4.2845,24,0.00088993,5,6
7350,23,16,500,100.5564,0.003081563,0.000344217,2,0.003376606,35.0049,67.9417,4.7524,21,0.00077039,7,5
7351,18,70,1200,202.3992,0.007780601,0.000623809,6,0.00526268,32.7084,39.1379,5.7866,37,0.00169,8,6
7352,16,60,1000,134.5302,0.004115408,0.000752279,3,0.003672891,22.6182,50.506,6.6566,20,0.00073015,6,6
7354,30,12,500,136.3038,0.005363109,0.000604449,4,0.003516793,27.8245,58.825,5.8563,21,0.00085722,6,4
7367,18,24,900,112.692,0.007454488,0.000496966,5,0.004263444,41.5062,64.4172,3.1779,22,0.00075853,5,5
7368,20,10,650,194.1546,0.007322311,0.000536826,7,0.005711832,18.5311,33.8346,4.9135,31,0.00081598,7,6
7372,19,12,500,132.1308,0.008213776,0.000605553,3,0.003338302,37.8131,62.586,5.3116,15,0.00068319,8,4
7374,21,24,1460,121.8,0.004277834,0.000225149,2,0.002645503,32.2151,81.1915,7.0319,15,0.00078802,5,5
7376,25,4,150,119.1336,0.005977659,0.000415436,3,0.002146418,70.3913,76.043,7.7419,12,0.0010155,5,2
7377,20,2,400,122.9772,0.002427822,0.00050853,8,0.003526903,35.2897,47.5349,5.7023,22,0.0016896,7,5
7378,16,4,650,249.1632,0.020148261,0.000522714,5,0.005638979,33.1155,32.5056,4.4803,20,0.00071279,7,6
7379,18,14,250,110.742,0.00148396,4.72E-05,3,0.004660983,26.2203,46.8133,4.33,34,0.00068127,9,2
7381,25,16,500,175.0602,0.003388493,0.000517119,5,0.003361276,14.2114,47.0607,9.2713,23,0.0014697,6,4
7384,18,12,350,192.282,0.003470611,0.000327018,3,0.006455969,21.473,30.5556,4.6176,26,0.0020149,5,6
7385,23,24,650,227.2272,0.021438784,0.000845454,3,0.003773611,45.781,48.3716,5.6612,41,0.0008867,9,4
7387,19,28,2400,150.5922,0.005743652,0.00085651,2,0.003325272,25.5198,65.3333,7.7394,22,0.0012193,8,5
7389,23,20,900,88.1538,0.00194747,0.00024128,0,0.002688543,65.9871,74.1795,5.6731,20,0.0018441,4,4
7391,24,20,1000,125.1288,0.002355736,0.000369909,7,0.005113828,30.0839,45.8325,4.1079,34,0.00073982,7,6
7393,18,6,350,137.3178,0.004740645,0.000414231,6,0.004061767,27.1023,49.4618,5.2805,21,0.0011046,6,6
7394,25,24,700,106.3242,0.000818591,0.000204648,6,0.003922416,37.8023,52.8464,4.9217,20,0.00080722,7,4
7396,24,56,1200,169.5282,0.009077304,0.000412112,6,0.003893372,36.5028,50.1058,5.9276,25,0.00094352,7,6
7397,27,4,250,161.5758,0.002857413,0.000448685,10,0.005573136,25.8599,37.2119,4.678,30,0.0015586,8,6
7399,23,30,3257,187.4922,0.00689494,0.000518581,6,0.004893654,25.3752,37.5104,5.9119,26,0.00063544,6,5
7402,24,8,50,95.0334,0.001157675,0.000289419,5,0.00306784,48.3788,73.3434,5.4868,27,0.0020954,6,4
7406,24,14,730,237.2724,0.011119937,0.000581527,5,0.006240781,18.7517,32.1545,5.0955,30,0.0021985,6,6
7407,29,20,1000,147.7188,0.003629981,0.000569769,7,0.00317968,25.7623,63.4451,8.1214,25,0.0025732,8,4
7409,17,12,600,128.151,0.006281736,0.000549652,7,0.004449563,41.0619,52.1529,4.0088,23,0.0013087,5,6
7411,31,30,400,77.67,0.000642705,0.000327416,5,0.004899108,39.1563,56.9505,2.7896,20,0.00050931,7,4
7412,23,16,450,61.3698,0.00110166,0.0002562,1,0.003766141,53.863,55.8639,2.8231,14,0.00079422,4,4
7415,24,20,1000,211.9686,0.005753485,0.001327727,8,0.004564063,10.2857,34.5818,7.2364,30,0.00048407,3,7
7416,23,10,730,125.5248,0.00625,0.00032277,5,0.004430751,36.32,53.8808,3.7616,17,0.0016725,6,5
7419,23,8,600,71.5272,0.002066559,0.000536769,5,0.003234031,32.1333,80.0996,4.0332,14,0.0010064,4,3
7424,20,28,1200,122.4426,0.006108722,0.000285989,6,0.0041068,50.648,53.961,4.2201,21,0.00094948,5,6
7426,21,42,1500,126.4566,0.003439553,0.000266288,5,0.004271703,30.5521,54.0987,4.7688,27,0.0010097,5,5
7428,30,28,1000,119.3772,0.002284104,0.000266707,3,0.004027956,34.1633,49.3311,4.9168,41,0.0007796,6,4
7430,18,4,208,161.0358,0.005701014,0.000683719,7,0.004082207,37.6,49.6453,5.9778,30,0.0012568,7,6
7431,18,16,120,92.2134,0.006058311,0.000579799,6,0.002863499,55.5353,78.0826,4.0455,18,0.00081645,7,3
7433,17,24,1000,97.5594,0.006132054,0.000347754,3,0.003083415,49.3887,70.8872,4.0075,23,0.0010201,7,4
7434,20,16,1300,141.3726,0.002939638,0.00031763,3,0.004440597,49.4607,53.8569,5.5063,25,0.00081587,11,4
7435,34,96,400,56.8584,5.88E-05,2.94E-05,1,0.001529772,47.6078,129.8462,6.9038,11,0.00076489,5,4
7438,22,56,1500,118.122,0.0056922,0.001054111,6,0.003970485,48.8711,49.7345,4.1726,25,0.00045678,3,6
7440,21,2,700,110.1162,0.00179936,0.000399858,5,0.003820864,30.924,53.8837,4.9884,16,0.00099964,7,5
7444,25,10,600,119.9988,0.002293073,0.000275169,5,0.002733343,35.2703,81.0201,7.4832,18,0.001064,5,4
7446,20,14,100,115.002,0.003805764,0.000162813,3,0.002686421,38.5954,68.1818,6.5985,11,0.0013432,4,4
7448,17,10,1000,71.6916,0.000868343,0.000179182,4,0.003225273,42.0429,82.7009,3.9017,21,0.00062024,7,5
7450,23,24,1196,202.0194,0.013696041,0.00049835,3,0.003471268,19.9005,44.3564,7.3663,15,0.00068738,8,6
7451,21,24,300,105.5328,0.002648094,0.00053506,6,0.00443465,26.2623,47.3538,4.0041,26,0.00073457,9,6
7453,30,6,150,67.0104,0.001970093,0.000432459,6,0.002527485,65.2977,91.0418,4.2319,20,0.0010763,5,3
7454,30,12,200,94.416,0.002595058,0.000141036,3,0.002566851,26.8889,74.022,5.956,10,0.0019181,5,3
7456,24,28,1400,193.3422,0.0189807,0.000113164,4,0.00213983,27.0725,85.6923,8.3125,32,0.0012962,8,3
7458,21,28,1095,219.4398,0.014302849,0.000584708,10,0.004557721,19.0363,35.7632,6.0987,22,0.00074963,6,6
7459,21,14,550,175.0908,0.011531697,0.000859381,7,0.003197698,26.6667,45.225,6.6375,20,0.00099928,3,7
7463,23,12,900,95.9028,0.003433431,0.000266847,3,0.003575749,40.48,56.5373,4.1294,17,0.0015121,6,6
7464,20,24,1870,67.9392,0.000473186,0.00024266,7,0.002705654,25.8739,79.4619,4.6323,18,0.00038826,6,1
7465,25,4,300,105.0876,0.001466986,0.000255128,1,0.002870191,22.6071,76.64,6.5733,20,0.001467,6,3
7471,19,20,800,169.1322,0.006832276,0.001009518,3,0.002668013,19.5374,49.5135,9.3649,13,0.0010275,5,6
7474,22,6,1000,92.3982,0.001436678,0.000305294,4,0.004004741,41.2432,52.7892,3.991,21,0.0010775,6,4
7477,22,12,450,71.6274,0.000917257,0.000158148,2,0.001676366,28.9231,110.566,7.566,7,0.00056933,3,4
7478,17,20,400,132.8898,0.003458278,0.000278893,5,0.00334672,35.933,62.4444,6.3167,14,0.0037372,6,3
7479,29,28,1400,134.9532,0.002060254,0.000540395,7,0.003782761,17.0404,51.4821,6.0893,16,0.00075993,8,6
7481,24,24,600,78.1326,0.002719665,0.00015998,6,0.003593404,38.268,58.4795,3.3288,25,0.00072606,6,2
7484,22,12,700,126.9048,0.00508586,0.000850866,6,0.002920019,34.4,48.6358,6.7086,18,0.00098623,4,6
7490,22,2,1000,118.6578,0.004121826,0.000185548,5,0.003445899,46.3012,55.5077,5.2423,17,0.00099401,6,4
7493,20,24,1000,116.5674,0.001862891,0.000508061,5,0.003895136,24.7018,37.4957,4.9652,13,0.00105,5,6
7494,19,8,450,75.0432,0.000291526,0.000161959,0,0.00178155,94.1481,127.9273,7.4364,14,0.0015224,4,4
7497,26,24,990,249.021,0.032451728,0.00026367,5,0.003671102,43.7778,65.547,3.9006,13,0.00089242,7,4
7500,21,10,2000,159.3642,0.00605503,0.000756879,8,0.004615476,28.5411,45.3698,5.3441,30,0.00082366,10,5
7504,23,16,800,118.2726,0.004897884,0.000346548,2,0.004089271,26.9318,48.7006,4.3503,20,0.00055448,4,5
7513,26,12,730,152.0964,0.009326959,0.000632733,6,0.003210536,25.348,59.3431,6.0876,25,0.00091395,5,6
7519,18,10,500,191.115,0.01286627,0.000594845,5,0.004990086,36.4425,47.5762,4.6004,43,0.0010355,7,4
7520,24,10,500,130.4184,0.007267624,0.000493916,4,0.003402534,46.5589,57.9447,5.1014,45,0.00073695,6,4
7523,26,36,1800,155.8764,0.004927194,0.000498516,8,0.00433593,17.126,40.0214,5.7219,26,0.0015999,8,5
7525,21,8,1000,144.6954,0.002660397,0.000433088,2,0.004052466,33.5632,48.626,6.0725,22,0.0015467,6,5
7527,21,42,800,86.3022,0.000594129,0.000139795,2,0.002644455,22.8673,72.4053,6.0176,20,0.00037279,7,4
7528,23,10,500,91.8972,0.001473332,0.000105995,2,0.003190452,42.7867,69.3688,5.0199,14,0.00067837,7,2
7529,21,24,800,129.822,0.002071585,0.000302106,5,0.003711589,19.9844,49.0698,6.0465,13,0.00066176,5,6
7530,25,8,400,159.4872,0.004585589,0.000275924,4,0.003087718,22.9231,50.4681,8.4383,22,0.0011168,5,5
7531,28,6,200,50.8674,8.96E-05,5.97E-05,0,0.002000956,46.1053,98.0896,4.7836,8,0.00038825,7,2
7544,22,8,150,74.6136,0.000892385,0.000289199,2,0.003462123,47.0622,61.1647,3.864,32,0.0010081,8,2
7548,25,10,500,46.599,5.70E-05,5.70E-05,3,0.002319921,33.4545,90.623,3.8934,11,0.00039933,5,1
7552,31,8,500,112.8882,0.003732839,0.000112737,5,0.003256839,59.2587,60.7538,5.3192,22,0.0013153,7,4
7560,26,4,100,111.9732,0.001741009,0.000927691,5,0.004231796,42.8692,57.0871,4.536,35,0.0016902,9,5
7561,24,8,600,105.7434,0.003914116,0.000410931,6,0.002999795,44.1375,65.3014,5.9349,23,0.0014794,7,3
7563,31,8,700,66.9918,0.000121877,9.14E-05,3,0.002925046,17.5158,63.5,4.25,12,0.00057892,5,6
7565,29,12,730,122.3328,0.001875806,0.000310716,3,0.003694071,22.675,62.3427,5.838,27,0.0020714,7,3
7567,21,12,950,230.0343,0.01739417,0.000476051,4,0.002746448,32.2162,50.1867,9.3867,16,0.00036619,2,6
7569,18,42,470,108.0024,0.000981415,0.000285729,2,0.003776585,16.6601,51.9211,4.9211,23,0.00053419,9,5
7571,19,14,800,223.8966,0.020681421,0.000718907,6,0.004544521,23.6374,45.5141,4.709,17,0.0012581,9,6
7573,24,28,2100,211.7124,0.021566237,0.00014513,4,0.002380123,63.6049,65.7561,7.4878,16,0.00063857,4,4
7575,18,10,800,190.323,0.010205139,0.00056983,4,0.003643459,23.4857,44.2085,7.4028,21,0.0023139,5,5
7576,18,24,700,123.9654,0.002077141,0.000388409,1,0.00341124,41.791,54.9307,6.1584,13,0.00097947,7,3
